NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,1,0,1,1,0,0,0,1,0,1,0,8,320,0,3.53
1,0,1,0,0,1,1,0,0,1,0,1,1,44,320,0,16.13
1,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,5.22
1,0,1,0,0,0,0,0,1,1,0,1,1,22,8,2,8.0
1,1,1,0,0,1,0,0,0,1,1,1,0,22,8,0,5.27
1,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,3.48
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.85
1,0,1,1,0,1,0,0,0,1,1,1,0,8,160,0,5.57
1,1,1,0,0,1,0,0,1,1,0,1,0,8,8,0,2.32
1,0,1,1,0,1,0,0,0,0,1,1,0,8,320,0,4.16
1,1,1,0,0,1,0,0,1,1,0,1,0,44,320,0,10.46
1,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,4.15
1,1,1,0,1,1,0,0,0,1,0,1,0,8,160,0,2.87
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.34
1,0,1,0,0,1,1,0,0,1,0,1,1,44,160,0,15.47
1,1,1,0,0,1,0,0,0,1,1,1,0,22,320,0,6.93
1,0,1,0,0,1,0,1,0,1,0,1,1,44,160,0,15.43
1,1,1,0,1,1,0,0,0,1,0,1,0,8,160,0,4.97
1,0,1,1,1,1,0,0,0,1,0,1,0,22,320,0,8.24
1,1,1,0,1,1,0,0,0,1,0,1,0,44,160,0,9.67
1,0,1,0,0,1,0,0,1,1,0,1,1,22,160,0,9.24
1,0,1,0,0,0,0,0,0,1,1,1,1,44,320,0,16.07
1,0,1,1,0,1,0,0,1,1,0,1,0,8,160,0,3.47
1,0,1,0,0,1,0,0,0,1,1,1,1,44,160,0,16.23
1,1,1,0,1,1,0,0,0,1,0,1,0,22,160,0,6.28
1,0,0,0,0,1,0,0,0,1,1,1,1,44,320,0,16.11
1,1,1,0,0,1,0,0,0,1,1,1,0,22,8,0,5.24
1,0,1,0,0,1,0,0,1,1,0,1,1,44,160,0,16.25
1,0,1,0,1,1,0,0,0,1,0,1,1,44,320,0,16.09
1,0,1,1,0,1,0,1,0,1,0,1,0,8,320,0,4.14
0,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.87
1,0,1,0,0,1,0,0,1,1,0,1,1,48,160,0,13.43
1,0,1,1,0,1,0,0,0,1,1,1,0,22,8,0,6.93
1,0,1,1,0,1,0,1,0,1,0,1,0,8,160,0,3.5
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.28
1,0,1,0,0,1,1,0,0,1,0,1,1,8,320,0,4.8
1,0,1,1,1,1,0,0,0,1,0,0,0,8,8,0,2.9
1,0,1,0,0,1,1,0,0,1,0,1,1,22,160,0,9.22
1,0,1,0,0,1,0,0,0,1,1,1,1,48,320,0,15.0
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.36
1,0,1,0,1,0,0,0,0,1,0,1,1,48,8,0,11.43
1,1,1,0,0,1,1,0,0,1,0,1,0,8,160,0,2.88
1,0,1,0,0,1,0,0,0,1,1,1,1,8,160,0,4.13
1,0,1,0,0,1,1,0,0,1,0,1,1,22,320,0,9.93
1,1,1,0,0,1,0,0,0,1,1,1,0,22,160,0,5.82
1,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,5.31
1,0,1,0,0,0,0,0,0,1,1,1,1,48,8,2,12.14
1,0,1,1,0,1,0,0,0,1,1,1,0,22,160,0,7.54
1,0,1,0,0,1,0,0,0,1,1,1,1,48,160,0,13.42
1,0,1,1,0,1,0,0,0,1,1,1,0,48,320,0,11.37
1,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,5.31
1,0,1,0,0,1,0,0,0,1,1,1,1,48,160,0,13.34
1,0,1,0,0,1,0,1,0,0,0,1,1,22,160,0,9.26
1,1,1,0,0,1,0,0,0,1,1,1,0,48,320,0,8.47
1,0,1,0,0,1,1,0,0,1,0,1,1,8,320,0,4.64
1,0,1,0,0,1,0,1,0,1,0,1,1,48,160,0,14.22
1,1,1,0,1,1,0,0,0,1,0,1,0,48,8,0,6.5
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.39
1,0,1,1,1,1,0,0,0,1,0,1,0,22,160,0,7.54
1,0,1,1,1,1,0,0,0,1,0,1,0,48,8,0,9.95
1,0,1,0,1,1,0,0,0,1,0,1,1,8,160,0,6.39
1,0,1,1,0,1,0,0,1,1,0,1,0,8,160,0,3.51
1,1,1,0,1,1,0,0,0,1,0,1,0,48,8,0,6.59
1,0,1,0,0,1,0,0,0,1,1,1,1,48,320,0,14.13
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,1,4.62
1,0,1,1,1,1,0,0,0,1,0,1,0,22,160,0,7.61
1,1,1,0,0,1,0,0,0,1,1,1,0,22,320,0,6.58
1,0,1,0,0,1,0,0,0,1,1,1,1,48,160,0,13.49
1,0,1,1,0,1,0,0,0,1,1,1,0,48,320,0,11.33
1,0,1,0,0,1,0,0,0,1,1,1,1,48,320,0,14.05
1,0,1,0,0,1,0,0,0,1,1,1,1,48,320,0,14.06
1,0,1,1,0,1,0,0,0,1,1,1,0,8,160,0,3.52
0,0,1,0,0,1,0,0,1,1,0,1,1,22,160,0,9.37
1,0,1,0,0,1,1,0,0,1,0,1,1,8,320,0,5.03
1,1,1,0,0,1,0,0,1,1,0,1,0,44,320,0,10.19
1,1,1,0,0,1,0,0,0,1,1,1,0,8,8,0,2.27
1,1,1,0,1,1,0,0,0,1,0,1,0,8,320,0,3.51
1,0,1,1,1,1,0,0,0,1,0,0,0,44,320,0,14.05
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.31
1,0,1,0,0,1,0,0,0,1,1,1,1,44,320,0,16.13
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.27
1,1,1,0,0,0,0,0,0,1,1,1,0,8,8,1,2.1
1,0,1,0,0,1,0,0,0,1,1,1,1,22,160,0,9.21
1,1,1,0,0,1,0,0,1,1,0,1,0,8,8,0,2.26
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.43
1,1,1,0,0,1,0,0,0,1,1,1,0,48,8,0,6.5
1,0,1,1,0,1,0,1,0,1,0,1,0,22,160,0,9.5
1,0,1,1,0,0,0,0,0,1,1,1,0,22,8,0,6.86
1,0,1,0,0,1,0,0,1,1,0,1,1,8,320,0,5.02
1,0,1,0,0,1,0,0,0,1,1,1,1,48,160,0,13.31
1,0,1,1,0,1,0,0,0,1,1,1,0,8,320,0,5.89
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.85
1,0,1,0,0,1,0,0,0,0,1,1,1,22,320,0,9.83
1,0,1,0,1,1,0,0,0,1,0,1,1,48,320,0,14.0
1,0,1,0,1,1,0,0,0,1,0,1,1,44,320,0,16.08
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.29
1,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,3.45
1,1,1,0,0,1,1,0,0,1,0,1,0,44,160,0,9.65
1,1,1,0,1,1,0,0,0,1,0,1,0,22,8,0,5.25
1,0,1,1,0,1,1,0,0,1,0,1,0,8,160,0,5.27
1,0,1,0,0,1,1,0,0,1,0,1,1,22,160,0,9.22
1,1,1,0,0,1,0,0,1,1,0,1,0,22,320,0,6.59
1,0,1,0,0,0,0,0,0,1,1,1,1,44,8,0,14.62
1,0,1,0,1,1,0,0,0,1,0,1,1,22,320,0,9.96
1,1,1,0,0,1,0,0,0,1,1,1,0,22,8,0,5.29
1,1,1,0,0,1,0,0,1,1,0,1,0,22,160,0,6.29
1,0,0,0,0,1,0,0,0,1,1,1,1,22,160,0,9.23
1,0,1,1,1,1,0,0,0,1,0,1,0,22,8,0,6.88
1,0,1,1,0,1,0,0,0,1,1,1,0,8,8,0,3.0
1,0,1,0,1,1,0,0,0,1,0,1,1,8,160,0,4.13
1,0,1,0,0,1,0,0,0,1,1,1,1,48,160,0,13.33
0,0,1,1,0,1,0,0,0,1,1,1,0,8,320,0,4.58
1,1,1,0,0,1,0,0,0,1,1,1,0,22,320,0,6.65
1,1,1,0,0,1,0,0,1,1,0,1,0,48,320,0,7.91
1,0,1,0,0,1,0,0,0,1,1,1,1,48,160,0,14.21
1,1,1,0,0,1,0,0,0,1,1,0,0,22,160,0,6.23
1,1,1,0,0,0,0,0,0,1,1,1,0,48,8,0,6.62
1,1,1,0,0,1,0,1,0,1,0,1,0,48,160,0,7.36
1,0,1,0,0,1,0,1,0,1,0,1,1,22,160,0,9.28
1,1,1,0,0,1,0,0,0,1,1,1,0,44,160,0,9.64
1,0,1,0,1,1,0,0,0,1,0,1,1,48,320,0,23.35
1,1,1,0,0,0,0,0,0,1,1,1,0,48,8,1,5.19
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.82
1,0,1,0,0,1,0,0,1,1,0,1,1,8,8,0,3.5
1,0,1,0,0,1,0,0,0,1,1,1,1,44,160,0,15.3
1,0,1,0,0,1,0,0,0,1,1,1,1,44,320,0,25.29
1,1,1,0,0,1,0,0,0,1,1,1,0,8,320,0,3.55
1,0,1,1,0,1,1,0,0,0,0,1,0,8,8,0,2.81
1,0,1,1,0,1,0,0,0,1,1,1,0,8,160,0,3.51
1,0,1,1,0,1,0,0,1,1,0,1,0,22,8,0,6.92
1,0,1,1,0,1,0,0,0,1,1,1,0,8,320,0,4.15
1,0,1,0,1,1,0,0,0,1,0,1,1,44,320,0,16.15
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.28
1,1,1,0,1,1,0,0,0,1,0,1,0,48,8,0,6.58
1,1,1,0,0,1,0,0,1,1,0,1,0,8,8,0,2.26
1,1,1,0,0,1,0,1,0,1,0,1,0,8,160,0,4.68
1,0,1,0,0,1,0,0,1,1,0,1,1,8,8,0,3.5
1,0,1,1,0,1,0,0,0,1,1,1,0,22,320,0,8.26
1,1,1,0,0,1,0,0,1,1,0,1,0,8,320,0,3.52
1,0,1,1,1,0,0,0,0,1,0,1,0,48,8,0,8.72
1,0,1,1,1,1,0,0,0,1,0,1,0,48,320,0,11.84
1,0,1,1,0,1,1,0,0,1,0,1,0,22,160,0,7.66
1,0,1,0,0,1,0,0,0,1,1,1,1,8,320,0,4.97
1,1,0,0,0,1,0,0,1,1,0,1,0,8,320,0,3.52
1,0,1,0,1,1,0,0,0,1,0,1,1,8,320,0,4.77
1,0,1,1,0,1,0,1,0,1,0,1,0,48,160,0,10.7
1,0,1,0,1,1,0,0,0,1,0,1,1,8,160,0,4.11
0,0,1,0,1,1,0,0,0,1,0,1,1,8,160,0,4.19
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.3
1,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,3.51
1,0,1,0,0,1,0,1,0,1,0,0,1,22,8,0,8.87
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.32
1,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,3.44
1,1,1,0,0,1,0,0,0,1,1,1,0,8,8,0,2.3
1,0,1,0,0,0,0,0,0,1,1,1,1,48,8,2,11.43
1,0,1,1,0,1,0,0,0,1,1,1,0,22,160,0,7.56
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.89
1,1,1,0,1,1,0,0,0,1,0,1,0,8,320,0,3.52
1,1,1,0,1,1,0,0,0,1,0,1,0,48,8,0,7.23
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,2,3.25
1,0,1,1,1,1,0,0,0,1,0,1,0,48,8,0,9.99
1,0,1,0,1,1,0,0,0,1,0,1,1,48,160,0,13.28
1,0,1,1,0,1,1,0,0,1,0,1,0,8,160,0,5.29
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.86
1,1,1,0,1,1,0,0,0,0,0,1,0,8,8,0,2.28
1,0,1,0,0,1,0,0,0,1,1,1,1,44,160,0,15.37
1,1,1,0,0,1,0,0,0,1,1,1,0,22,8,0,5.3
1,0,1,1,0,1,0,1,0,1,0,1,0,22,160,0,7.54
1,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,4.19
1,1,1,0,1,1,0,0,0,1,0,1,0,8,160,0,2.95
1,1,1,0,0,1,0,0,0,1,1,1,0,22,8,0,5.23
1,0,1,0,0,1,0,0,1,1,0,1,1,48,320,0,14.14
1,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,4.2
1,1,1,0,0,1,1,0,0,1,0,1,0,44,8,0,9.0
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.36
1,0,1,0,0,0,1,0,0,1,0,1,1,48,8,2,11.43
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.27
1,0,0,0,0,1,1,0,0,1,0,1,1,8,320,0,5.09
1,1,1,0,0,1,1,0,0,1,0,1,0,8,320,0,3.54
1,0,1,1,0,1,0,0,0,1,1,1,0,44,320,0,13.75
1,0,1,1,0,1,0,0,0,1,1,1,0,44,320,0,13.67
0,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,3.53
1,0,1,1,0,1,0,1,0,1,0,1,0,8,320,0,4.14
1,1,1,0,0,1,1,0,0,1,0,0,0,22,160,0,6.69
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.28
1,0,1,1,0,1,0,0,0,1,1,1,0,48,160,0,10.7
1,0,1,1,0,0,0,0,0,1,1,1,0,22,8,0,6.91
1,1,1,0,0,1,0,0,0,1,1,1,0,22,160,0,5.84
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.3
1,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,4.17
1,1,1,0,1,1,0,0,0,1,0,1,0,8,320,0,3.56
1,0,1,1,0,1,0,0,0,1,1,1,0,22,160,0,9.45
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,0,2.33
1,0,1,1,0,1,0,0,1,1,0,1,0,22,160,0,7.53
1,1,1,0,1,1,0,0,0,1,0,1,0,8,320,0,3.51
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.94
1,0,1,1,0,1,0,0,0,1,1,1,0,48,320,0,14.27
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.81
1,1,1,0,0,1,0,0,1,0,0,1,0,22,160,0,5.82
1,0,1,1,0,1,0,0,0,1,1,1,0,48,320,0,11.4
1,1,1,0,0,1,1,0,0,1,0,1,0,44,320,0,10.48
1,1,1,0,0,1,1,0,0,1,0,1,0,8,160,0,2.85
1,1,1,0,0,1,0,0,0,1,1,1,0,22,160,0,5.91
1,1,1,0,0,1,0,0,0,1,1,1,0,48,8,0,6.55
1,1,1,0,0,1,0,0,0,1,1,1,0,44,320,0,10.37
1,1,1,0,0,1,0,0,0,1,1,1,0,48,320,0,8.01
1,0,1,1,0,1,0,0,0,1,1,1,0,48,320,0,19.2
1,1,1,0,0,1,0,0,1,1,0,1,0,22,160,0,5.85
1,1,1,0,0,1,0,0,1,1,0,1,0,22,8,0,5.27
1,0,1,1,1,1,0,0,0,1,0,1,0,48,320,0,11.37
1,1,1,0,0,0,0,0,0,1,1,1,0,8,8,1,2.0
1,0,1,1,0,1,0,0,0,1,1,1,0,8,8,0,2.84
1,1,1,0,0,1,0,0,0,1,1,1,0,22,320,0,6.67
1,1,1,0,0,1,0,0,0,1,1,1,0,8,8,0,2.26
1,1,0,0,0,1,0,0,0,1,1,1,0,48,320,0,8.05
1,0,1,1,0,1,0,0,0,1,1,1,0,44,320,0,13.67
1,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,3.5
1,0,1,1,1,1,0,0,0,1,0,1,0,22,8,0,7.32
0,1,1,0,0,1,0,0,0,1,1,1,0,22,320,0,6.65
1,0,1,0,0,1,0,1,0,1,0,0,1,8,320,0,4.75
1,0,1,0,0,1,0,0,0,1,1,1,1,8,320,0,4.75
1,0,1,0,0,1,0,0,0,1,1,1,1,22,160,0,9.28
1,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,3.48
1,0,1,0,1,0,0,0,0,1,0,1,1,48,8,0,12.8
1,0,1,0,0,1,0,0,0,1,1,1,1,8,160,0,4.18
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.85
1,0,1,0,1,1,0,0,0,1,0,1,1,22,320,0,9.9
1,1,1,0,0,1,1,0,0,1,0,1,0,48,8,0,6.45
1,0,1,1,0,1,1,0,0,1,0,1,0,22,320,0,12.38
1,0,1,0,1,0,0,0,0,1,0,1,1,8,8,1,3.26
1,0,1,1,0,1,0,0,0,1,1,1,0,48,8,0,10.02
1,0,1,0,0,1,1,0,0,1,0,1,1,8,8,0,3.51
1,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,4.18
1,0,1,0,1,1,0,0,0,1,0,1,1,44,320,0,19.36
1,0,1,0,0,1,0,0,0,1,1,1,1,22,320,0,9.96
1,0,1,0,0,1,0,0,0,0,1,1,1,44,320,0,16.11
1,1,1,0,1,1,0,0,0,1,0,1,0,48,320,0,7.96
1,0,1,1,0,1,1,0,0,1,0,1,0,22,8,0,6.89
1,0,1,0,0,1,1,0,0,1,0,1,1,44,320,0,17.26
1,0,1,0,0,1,0,0,0,1,1,1,1,48,320,0,14.07
1,0,1,0,0,1,1,0,0,1,0,1,1,22,160,0,9.26
1,0,1,1,0,1,0,0,0,1,1,1,0,44,320,0,13.88
1,0,1,0,0,1,0,0,0,1,1,1,1,44,160,0,15.24
1,0,1,1,0,1,0,0,1,1,0,1,0,22,160,0,11.59
1,1,1,0,0,1,0,0,0,1,1,1,0,8,320,0,3.72
1,0,1,1,1,1,0,0,0,1,0,1,0,44,320,0,13.62
1,1,1,0,1,0,0,0,0,1,0,1,0,8,160,0,2.48
1,0,1,0,1,1,0,0,0,1,0,1,1,8,320,0,4.95
1,0,1,1,0,1,1,0,0,1,0,1,0,8,320,0,4.15
1,0,1,0,1,1,0,0,0,1,0,1,1,22,160,0,9.89
1,1,0,0,1,1,0,0,0,1,0,1,0,8,320,0,3.54
1,1,1,0,0,1,1,0,0,1,0,1,0,8,320,0,3.54
1,0,1,0,1,1,0,0,0,1,0,1,1,44,320,0,16.19
1,0,1,1,0,1,0,0,0,1,1,1,0,44,160,0,12.93
1,0,1,1,0,1,1,0,0,1,0,1,0,48,8,0,10.11
0,0,1,1,0,1,0,0,0,1,1,1,0,8,8,0,3.05
1,0,1,1,1,1,0,0,0,1,0,0,0,8,160,0,3.6
1,0,1,0,0,1,0,0,1,1,0,0,1,44,320,0,17.07
1,0,1,0,1,1,0,0,0,1,0,0,1,22,160,0,9.65
1,1,1,0,1,0,0,0,0,1,0,0,0,48,8,0,7.03
1,0,1,0,0,1,0,0,0,1,1,0,1,8,320,0,4.91
1,0,1,1,1,1,0,0,0,1,0,0,0,48,160,0,11.12
1,0,1,1,0,1,1,0,0,1,0,0,0,22,320,0,8.49
1,0,1,0,0,1,0,0,0,1,1,0,1,44,320,0,17.73
1,1,1,0,0,1,1,0,0,1,0,0,0,22,160,0,9.8
1,0,1,0,0,0,0,0,1,1,0,0,1,8,8,0,3.3
1,0,1,1,0,1,0,1,0,1,0,0,0,8,8,0,2.95
1,0,1,0,0,1,0,0,0,1,1,0,1,8,8,0,3.71
1,1,1,0,1,1,0,0,0,1,0,0,0,48,320,0,8.25
1,0,1,1,0,1,1,0,0,1,0,0,0,8,8,0,4.69
1,0,1,0,0,1,0,0,0,1,1,0,1,8,160,0,4.18
1,0,1,0,0,1,0,1,0,0,0,0,1,22,160,0,9.62
1,0,1,0,0,1,0,1,0,1,0,0,1,44,320,0,16.43
1,0,1,0,0,1,1,0,0,1,0,0,1,44,320,0,16.53
1,1,1,0,1,1,0,0,0,1,0,0,0,8,8,0,2.36
1,1,1,0,0,1,0,0,1,1,0,0,0,22,160,0,6.55
1,1,1,0,0,1,0,0,0,1,1,0,0,48,8,0,6.97
1,1,1,0,1,1,0,0,0,1,0,0,0,8,8,0,2.3
1,0,1,0,0,1,1,0,0,1,0,0,1,22,8,0,12.99
1,0,1,0,0,1,0,0,1,1,0,0,1,22,160,0,10.13
1,0,1,0,0,1,1,0,0,1,0,0,1,22,8,0,9.01
1,0,1,1,1,1,0,0,0,1,0,0,0,8,160,0,3.59
1,1,1,0,1,0,0,0,0,1,0,0,0,8,8,0,2.32
1,0,1,0,0,1,1,0,0,1,0,0,1,22,160,0,10.19
1,0,1,0,0,1,0,0,0,1,1,0,1,8,320,0,4.75
1,0,1,0,0,1,0,0,0,1,1,0,1,8,8,0,3.58
1,0,0,0,1,1,0,0,0,1,0,0,1,8,8,0,3.62
1,0,1,1,1,1,0,0,0,1,0,0,0,8,8,0,2.92
1,0,1,0,0,1,0,0,0,1,1,0,1,8,320,0,4.68
1,0,1,1,1,1,0,0,0,1,0,0,0,44,160,0,14.23
1,0,1,1,1,1,0,0,0,1,0,0,0,22,160,0,8.15
0,0,1,0,0,1,0,0,1,1,0,0,1,48,320,0,14.66
1,0,1,1,1,1,0,0,0,1,0,1,0,48,8,0,9.93
1,1,1,0,0,1,1,0,0,1,0,1,0,22,160,0,5.84
1,1,1,0,1,0,0,0,0,1,0,1,0,48,8,2,5.2
1,0,1,0,1,1,0,0,0,1,0,1,1,44,320,0,16.07
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.28
1,1,1,0,0,1,0,0,1,1,0,1,0,22,160,0,6.15
1,1,1,0,0,1,0,1,0,1,0,1,0,22,160,0,5.93
1,0,1,1,0,1,0,1,0,1,0,1,0,8,8,0,4.33
1,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,6.82
1,1,1,0,0,1,0,1,0,1,0,1,0,22,160,0,5.86
1,0,1,0,0,1,0,0,1,1,0,1,1,44,320,0,17.07
1,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,5.22
1,1,1,0,0,1,0,0,0,1,1,1,0,22,8,0,5.21
1,0,1,1,0,1,0,0,1,0,0,1,0,8,160,0,3.68
1,1,1,0,0,1,0,1,0,1,0,1,0,8,160,0,2.93
1,0,1,0,0,1,0,0,0,1,1,1,1,48,320,0,14.07
1,0,1,1,0,1,1,0,0,1,0,1,0,8,160,0,3.5
1,0,1,0,1,1,0,0,0,1,0,1,1,44,320,0,16.14
1,0,1,0,1,1,0,0,0,1,0,1,1,22,160,0,9.27
1,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,4.18
1,1,1,0,1,1,0,0,0,1,0,1,0,44,160,0,9.63
1,0,1,0,0,1,1,0,0,1,0,1,1,44,160,0,21.46
1,0,1,1,1,1,0,0,0,1,0,1,0,48,8,0,9.98
1,0,1,1,0,1,0,0,0,1,1,1,0,44,320,0,14.53
1,0,1,1,1,0,0,0,0,1,0,1,0,22,8,0,6.25
1,0,1,0,0,1,1,0,0,1,0,1,1,44,320,0,16.17
1,0,1,1,0,1,0,0,0,1,1,1,0,48,160,0,10.68
1,0,1,0,0,1,0,0,0,1,1,1,1,48,320,0,14.0
1,0,0,0,0,1,0,0,0,1,1,1,1,48,320,0,14.27
1,1,1,0,0,1,0,0,0,1,1,1,0,48,320,0,8.03
1,1,1,0,0,1,0,0,0,1,1,1,0,8,8,0,2.35
1,0,1,0,0,1,0,0,0,1,1,1,1,8,160,0,4.16
1,0,1,1,0,1,0,0,0,1,1,1,0,48,160,0,10.72
0,1,1,0,0,1,0,0,0,1,1,1,0,8,160,0,2.94
1,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,3.51
1,0,1,1,1,0,0,0,0,1,0,1,0,44,8,0,13.04
1,1,1,0,1,1,0,0,0,1,0,1,0,22,8,0,5.34
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,3.06
1,0,1,0,0,1,0,0,1,1,0,1,1,8,320,0,4.85
1,1,1,0,0,1,0,0,0,1,1,1,0,48,320,0,10.52
1,0,1,0,0,1,0,0,1,1,0,1,1,48,160,0,16.51
1,0,1,0,0,0,0,0,0,1,1,1,1,8,8,0,3.52
1,0,1,1,0,1,1,0,0,1,0,1,0,22,320,0,8.29
1,0,1,0,0,1,0,1,0,1,0,1,1,8,8,0,3.54
1,0,1,0,0,1,0,0,0,1,1,1,1,8,320,0,4.83
1,1,1,0,1,1,0,0,0,1,0,1,0,48,160,0,10.06
1,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,3.48
1,0,1,0,0,1,1,0,0,0,0,1,1,22,160,0,9.81
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.25
1,0,1,0,0,1,0,0,0,1,1,1,1,48,320,0,14.01
1,0,1,0,1,1,0,0,0,1,0,1,1,8,160,0,4.34
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.29
1,0,1,1,0,1,0,0,0,1,1,1,0,8,320,0,4.4
1,0,1,1,0,1,0,0,0,1,1,1,0,44,320,0,22.46
1,0,1,1,1,1,0,0,0,1,0,1,0,22,160,0,7.54
1,0,1,0,0,1,0,0,0,1,1,1,1,48,320,0,14.02
1,0,1,0,1,1,0,0,0,1,0,1,1,48,160,0,13.27
1,0,1,1,1,0,0,0,0,1,0,1,0,48,8,0,10.06
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.87
1,1,1,0,0,1,0,0,0,1,1,1,0,8,160,0,2.87
1,1,1,0,0,1,0,0,0,1,1,1,0,8,8,0,2.33
1,0,0,1,0,1,0,0,0,1,1,1,0,44,160,0,12.84
1,0,1,0,0,1,0,0,0,1,1,1,1,48,320,0,14.08
1,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,3.5
1,0,1,0,0,1,0,0,0,1,1,1,1,44,320,0,16.08
1,0,1,0,0,1,0,0,0,1,1,1,1,48,320,0,14.9
0,0,1,0,0,1,0,0,0,1,1,1,1,44,160,0,15.69
1,0,1,0,1,0,0,0,0,1,0,1,1,22,8,1,7.99
1,0,1,1,0,1,1,0,0,1,0,1,0,8,160,0,3.68
1,0,1,0,0,1,1,0,0,1,0,1,1,8,160,0,4.13
1,1,1,0,1,1,0,0,0,1,0,1,0,8,160,0,3.06
1,0,1,0,0,1,0,0,1,1,0,1,1,22,160,0,9.33
1,0,1,1,0,1,0,1,0,1,0,1,0,22,160,0,11.68
1,0,1,0,0,0,0,0,1,1,0,1,1,48,8,0,11.44
1,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,3.49
1,0,1,1,0,1,0,0,0,1,1,1,0,8,8,0,2.9
1,0,1,0,1,1,0,0,0,1,0,1,1,8,160,0,4.15
1,0,1,0,0,1,0,0,0,1,1,1,1,44,160,0,21.84
1,0,1,0,0,1,0,0,0,1,1,1,1,44,160,0,16.56
1,1,1,0,1,1,0,0,0,0,0,1,0,8,8,0,2.32
1,1,1,0,1,1,0,0,0,1,0,1,0,22,8,0,5.24
1,0,1,0,0,1,0,0,0,1,1,1,1,22,160,0,9.36
1,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,3.73
1,0,1,0,0,1,0,1,0,1,0,1,1,48,160,0,13.36
1,1,1,0,0,1,0,0,1,1,0,1,0,8,160,0,2.87
1,0,1,0,0,1,0,0,0,1,1,1,1,22,160,0,14.27
1,0,1,0,0,1,0,0,0,1,1,1,1,44,160,0,16.54
1,0,1,1,0,1,0,0,0,1,1,1,0,22,160,0,7.51
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.36
1,1,1,0,1,0,0,0,0,1,0,1,0,8,8,2,1.98
1,0,1,1,0,1,0,0,0,1,1,1,0,44,160,0,12.9
1,0,1,1,0,1,0,0,0,1,1,1,0,48,160,0,10.69
1,0,1,0,0,1,0,0,0,1,1,1,1,48,160,0,13.36
1,1,0,0,0,1,0,0,1,1,0,1,0,48,8,0,6.56
